sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,interaction_score,combined_score,rank,tier,position_size_pct
exnetwork_capital_portfolio,0.4197743472589588,-0.1857774344754019,15.857108581885608,6.0,0.0,1.0,-13.747137975218454,17.56869882043675,-1.1146646068524113,-0.02720634865654581,25,Tier 4 - Monitor,2.5
oracles,0.4445517393507019,-0.191056370349232,21.175295695827263,5.95,0.0,1.0,-8.998671202332227,17.190176283558134,-1.1367854035779306,0.020696586609040613,26,Tier 4 - Monitor,2.5
blockchain_capital_portfolio,0.4044429470507804,-0.1653600452982408,12.127413938567418,6.999999999999998,0.0,0.9561899787234652,-3.7739902855442113,24.83044926082681,-1.1575203170876853,-0.04408590591256663,27,Tier 4 - Monitor,2.5
framework_ventures_portfolio,0.4167579174626539,-0.1397902107338276,12.116699506148093,9.0,0.0,0.9672965201814476,-4.6687421557303255,19.835588317574835,-1.2581118966044484,-0.018623215672346677,28,Tier 4 - Monitor,2.5
polygon_ecosystem,0.4429358139387269,-0.1635851475037963,18.805342159875647,7.999999999999998,0.0,1.0,-5.914892638713944,22.405109089222712,-1.3086811800303702,0.024468274094960163,29,Tier 4 - Monitor,2.5
dwf_labs_portfolio,0.4490258612363801,-0.165542660526035,20.18255965865722,7.999999999999998,0.0,1.0,-11.076224531181294,21.13914634342043,-1.3243412842082798,0.036282936060537174,30,Tier 4 - Monitor,2.5
smart_contracts,0.4289286669792922,-0.14929903094433,15.431403642466478,8.999999999999996,0.0,0.967296520181448,-5.842509237558638,19.10585783743625,-1.3436912784989694,0.005015005480334789,31,Tier 4 - Monitor,2.5
binance_launchpad,0.3682769652163802,-0.1929738321246526,9.50221137388951,7.0,0.0,0.8273204429788692,inf,23.57592505026235,-1.3508168248725683,-0.0979517183857575,32,Tier 4 - Monitor,2.5
eigenlayer_ecosystem,0.4207115424902418,-0.1941080978421586,16.610559632206513,6.999999999999998,0.0,1.0,-14.572568111547552,20.51540964799927,-1.3587566848951098,-0.02800250152009348,33,Tier 4 - Monitor,2.5
injective_ecosystem,0.4579866366093348,-0.1976810863994272,24.29777457776459,7.0,0.0,1.0,-10.548643953699,24.090216382529427,-1.3837676047959904,0.045296659378218695,34,Tier 4 - Monitor,2.5
huobi_capital_portfolio,0.4026837042836072,-0.1696003755731509,12.113666168822004,8.399999999999997,0.0,0.9561899787234648,-1.4975288228123864,18.28127555171148,-1.4246431548144671,-0.04846371388493087,35,Tier 4 - Monitor,2.5
alleged_sec_securities,0.3813834927724105,-0.1781318676622396,12.39649894714348,8.0,0.0,0.7615888385442564,-10.916000140738442,19.432754722179908,-1.4250549412979168,-0.054166878190804804,36,Tier 4 - Monitor,2.5
governance,0.3952517196423122,-0.1900510348372239,11.247300494166891,7.999999999999997,0.0,1.0,-15.003468868021312,21.04899512860884,-1.5204082786977908,-0.077578029895555,37,Tier 4 - Monitor,2.5
three_arrows_capital_portfolio,0.3941462334900925,-0.1934640418772339,12.131176425614154,8.0,0.0,0.9561899787234652,-6.087873035407794,22.156878630090645,-1.5477123350178712,-0.07215227762109236,38,Tier 4 - Monitor,2.5
cms_holdings_portfolio,0.4007477803259914,-0.1749016802716298,12.135481439103993,8.999999999999996,0.0,0.9561899787234648,-5.876544984443159,19.818619108813174,-1.5741151224446677,-0.05354686588058988,39,Tier 4 - Monitor,2.5
cosmos_ecosystem,0.4451505737671409,-0.2036135033604492,22.10246234496874,8.2,0.0,1.0,-7.0892963082511695,22.136593819065464,-1.6696307275556832,0.017411120089238202,40,Tier 4 - Monitor,2.5
research,0.4234360605166626,-0.1856931129695156,16.695346206058847,9.0,0.0,0.9944098300562508,-9.8227931199032,20.046820265287064,-1.6712380167256404,-0.018739650908927125,41,Tier 4 - Monitor,2.5
