sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,rank
oasis_ecosystem,0.4567358798315997,-0.1122902108593078,16.618773821403153,4.999999999999999,0.0,1.0,-3.701180029201415,20.090607775897645,40
solana_ecosystem,0.4720462557451856,-0.1150797923197321,19.98864899098687,5.0,0.0,1.0,4.886732874516442,114.17798086464413,41
oxbull,0.3196682876893808,-0.1161659797648304,25.220639287040854,0.7894719050995899,0.0,0.9047646841871606,-2.348087064998322,15.09388386423314,42
options,0.2669037443207981,-0.1171055035335442,15.030443219450325,0.5188056959079843,0.0,1.0,-6.6534303369632575,14.939970406386015,43
bnb_chain_ecosystem,0.3863145558576339,-0.1199287616531267,10.958102871460088,4.8,0.0,0.7004345055994696,2.9171027304600665,23.01470965258226,44
made_in_china,0.4101372785827677,-0.1211843543270018,13.03317775952651,7.999999999999998,0.0,0.7615888385442561,-0.6050408449239528,15.221905222237268,45
defi,0.3020410890461668,-0.1215784503768264,18.68746879140028,1.0000000000000009,0.0,1.0,-1.1186144247071304,20.205109955027645,46
x_layer_ecosystem,0.3050429415920599,-0.1221157374550969,12.220818446756171,2.0,0.0,0.9561899787234645,-1.3891420252471989,15.790949251457224,47
binance_launchpool,0.2873273254826557,-0.1221540609759116,15.8055383655708,1.0,0.0,1.0,-1.9170046149950908,25.942801747133096,48
usv_portfolio,0.4235197749813961,-0.1239988389628526,12.11387502037414,5.0,0.0,0.9561899787234648,-5.008828424641525,18.21674591888305,49
egirl_capital_portfolio,0.4127098247699068,-0.1252904058485558,2.748800063105457,4.999999999999999,0.45,0.6480647327826368,-14.085691940157927,19.383211986777457,50
marketplace,0.2691481341945223,-0.1285120333265265,9.43505684068698,1.85,0.0,0.8296888293595339,-2.191573149728597,16.966946049798086,51
brc-20,0.3031291497220005,-0.1318325543229653,24.83597862501612,0.390503807322423,0.0,1.0,11.375009428159114,15.662988301741128,52
made_in_america,0.3176373525858162,-0.1327428151753881,7.064168079216844,3.000000000000001,0.0,0.9944098300562508,-0.809771222270058,18.466061449258216,53
yield_aggregator,0.3728039269891529,-0.1327644227302595,9.987827120186695,4.000000000000002,0.0,1.0,3.004974450772815,16.465981141331937,54
polychain_capital_portfolio,0.4184225869625564,-0.1340692928622788,12.116950030272807,7.999999999999998,0.0,0.9561899787234652,-6.882701262989047,16.645986410749938,55
decentralized_exchange_dex_token,0.3848354135239508,-0.134372118872364,5.0020300427543685,6.999999999999998,0.0,0.9775563037022984,-6.109543597824512,83.43137144612261,56
everscale_ecosystem,0.2183765793840189,-0.1347694797063078,12.17666631396484,3.3343670053501193e-16,0.0,0.9561899787234645,19.949869032609374,102.18937595991468,57
us_strategic_crypto_reserve,0.4180281526553966,-0.1349983610007558,12.129447873987315,5.0,0.0,0.9561899787234646,0.5114882409908588,19.027992052095158,58
coinbase_ventures_portfolio,0.2577811097985792,-0.135340326993213,12.113550240446578,1.0000000000000004,0.0,0.9561899787234652,-7.551385953788479,16.64004376860923,59
ledgerprime_portfolio,0.5862568554488425,-0.1359669973865019,47.06418638085985,0.991193498011254,1.0,1.0,214.56553705492277,120.21075066767628,60
inscriptions,0.3552142251528349,-0.1367174848426583,24.858244490448637,1.7500000000000004,0.0,1.0,1.5263692862177631,25.09856182182016,61
synthetics,0.2576096059720685,-0.1377017061272757,17.45284883746491,0.8074175964327484,0.0,0.7760210790404445,inf,10.352844370126665,62
arbitrum_ecosystem,0.2936893675681245,-0.1382257407655547,18.699071820874707,1.0,0.0,1.0,-2.6518736860967174,21.17975946496021,63
ftx_bankruptcy_estate,0.4161105994935787,-0.1389672858377499,12.130721027394342,7.999999999999998,0.0,0.9561899787234648,-2.003909573851555,17.27147420393988,64
galaxy_digital_portfolio,0.4147199419185076,-0.1391883069248072,11.873750465712812,5.0,0.0,0.9561899787234648,-15.985807607586189,13.865121672585175,65
zksync_era_ecosystem,0.30485926416322,-0.1393964174400253,19.045313650790867,1.2500000000000004,0.0,1.0,-6.798517664830028,19.640563114863976,66
near_protocol_ecosystem,0.4204627379336081,-0.139788962125169,12.203474971575302,6.0,0.0,1.0,-1.5473608771087617,21.810028023175445,67
framework_ventures_portfolio,0.4167579174626539,-0.1397902107338276,12.116699506148093,9.0,0.0,0.9672965201814476,-4.6687421557303255,19.835588317574835,68
yield_farming,0.2962765091354472,-0.1398316061973059,12.170294049750778,1.9,0.0,1.0,-10.780322665180758,17.718073154356667,69
runes,0.3129879720584523,-0.1400209204041368,22.730619450596627,1.0000000000000004,0.0,1.0,1.1942993655338394,26.22693182360576,70
health,0.2732219739625615,-0.1421346756326869,22.97736230229697,6.671451378840602e-16,0.0,1.0,186.0807003471336,59.861591101300085,71
e-commerce,0.205740348651171,-0.1423815115427627,6.91752057249836,0.3233372160987404,0.0,1.0,-2.012975645676671,22.918706822417832,72
desci,0.2932150855895969,-0.1440363313867653,5.275976695468119,2.0,0.35,0.7688847402239456,-6.385700389835749,20.96946765297693,73
dragonfly_capital_portfolio,0.413419276049136,-0.1445391764774663,12.117348161973691,5.0,0.0,0.9561899787234648,-4.3498440067609465,18.71292743168628,74
linea_ecosystem,0.3387040313943987,-0.1448642060186815,20.32816774379196,2.0,0.0,1.0,-23.116486653989185,24.31253829493175,75
metisdao_ecosystem,0.3100864350436526,-0.1452943543593993,22.644349101495507,1.0,0.0,1.0,-17.67720406392185,19.85077731034994,76
depin,0.3198049935970402,-0.1454832743533688,9.259533347720438,3.000000000000001,0.0,0.9672965201814474,inf,22.028431586040032,77
standard_crypto_portfolio,0.3268000064509072,-0.1460281372426009,6.454543661749217,3.45,0.0,1.0,-7.9936933401253105,18.069525176702943,78
yearn_partnerships,0.2506435332561903,-0.1480404311575096,11.863496173920208,0.8929036232745219,0.0,1.0,207.9306012896998,122.80847397557618,79
smart_contracts,0.4289286669792922,-0.14929903094433,15.431403642466478,8.999999999999996,0.0,0.967296520181448,-5.842509237558638,19.10585783743625,80
amm,0.4663279557142922,-0.1503271237605528,22.349302917724053,6.999999999999998,0.0,1.0,-9.01925694037188,83.90530954164085,81
olympus_pro_ecosystem,0.3486108211891496,-0.1524069305572152,6.99037974394726,4.0,0.0,1.0,-12.434298505377628,21.78371166559017,82
icetea_labs,0.3252620660834334,-0.1534031871717682,34.40814078563096,-8.80730260604224e-17,0.0,1.0,-18.262755863990137,12.926092261572174,83
velas_ecosystem,0.2205051244528197,-0.1539865477910156,12.019840081843476,0.2955119204078981,0.0,0.9561899787234646,-4.968400840246747,13.55873628096294,84
hacken_foundation,0.421777541832102,-0.1543858647737515,45.79700591268512,0.9999999999999998,0.0,1.0,-11.534038661109928,20.5302838850836,85
ip_memes,0.4919728760567033,-0.1552867575069863,39.11422598853253,3.6,0.0,1.0,-3.9097850275496975,18.181908644164515,86
political_memes,0.4009310262234775,-0.1555868878646361,33.73179111647013,2.0000000000000004,0.0,1.0,51.20257715768945,42.70216530273046,87
wallet,0.390749601029238,-0.1557147850625327,11.311837828207617,5.649999999999999,0.0,0.8197352401576898,-5.53268223163451,17.30420033305192,88
base_ecosystem,0.4513337472263754,-0.1566578962206334,19.904471360955416,7.0,0.0,1.0,-7.736760257811355,23.255876557523017,89
bounce_launchpad,0.2402696068334422,-0.1576150825684351,17.773442769727804,2.607735754633154e-16,0.0,1.0,1.3840415948222162,31.18672902255493,90
bitcoin_ecosystem,0.2462807637555411,-0.1587598670148859,11.949032247086558,0.9999999999999988,0.0,0.9561899787234642,-11.958324178870647,19.0987992418873,91
multiversx_ecosystem,0.3746567881949666,-0.1593515504642565,21.38330783255107,2.926832239956887,0.0,1.0,-1.1641454465990644,20.064731447562327,92
heco_ecosystem,0.2515300660317805,-0.1594401238014245,12.18007874719314,0.9999999999999992,0.0,1.0,-8.675184490473518,15.99931920524341,93
canto_ecosystem,0.3535305691378211,-0.1596776712279874,16.600158066019013,3.0,0.0,1.0,-6.944198300827697,19.091600734504706,94
celo_ecosystem,0.2226255126693301,-0.1600092518302797,8.943333106296505,0.6879560442877921,0.0,1.0,-3.4981100053189524,16.443783035959235,95
fenbushi_capital_portfolio,0.6303577405943142,-0.1613353460706016,57.56883667788283,2.0130168892721327,1.0,1.0,-19.965987376364165,18.56092529402933,96
fantom_ecosystem,0.2863578693509714,-0.1625354579850763,12.203509985527628,1.9,0.0,1.0,-9.809925862593683,17.552975959603472,97
real_world_assets_protocols,0.3404166810424711,-0.1629512878714649,2.6596793065926425,0.698728841111124,1.0,1.0,-5.031908413216583,17.629893652852566,98
modular_blockchain,0.3011808425591877,-0.1633492567655919,22.846013883311056,0.9486257582689636,0.0,1.0,-5.889386862248055,15.671476158848108,99
polygon_ecosystem,0.4429358139387269,-0.1635851475037963,18.805342159875647,7.999999999999998,0.0,1.0,-5.914892638713944,22.405109089222712,100
distributed_computing,0.3496392916182473,-0.1641562384526884,9.068903903805976,3.999999999999999,0.0,0.9561899787234648,inf,23.022588380539485,101
a16z_portfolio,0.4048441409554409,-0.1641943798150329,12.112984027809851,5.5,0.0,0.9561899787234648,-12.617943368006973,21.128842088041345,102
energy,0.2493117097718189,-0.1646584551152369,15.220798255848724,0.6184097745135301,0.0,1.0,-0.6405767560857055,12.433719191409583,103
blockchain_capital_portfolio,0.4044429470507804,-0.1653600452982408,12.127413938567418,6.999999999999998,0.0,0.9561899787234652,-3.7739902855442113,24.83044926082681,104
dwf_labs_portfolio,0.4490258612363801,-0.165542660526035,20.18255965865722,7.999999999999998,0.0,1.0,-11.076224531181294,21.13914634342043,105
winklevoss_capital_portfolio,0.4032469770107466,-0.1657334803330721,11.918390284070556,5.999999999999998,0.0,0.9561899787234652,-15.357998171311529,23.511558844402472,106
multicoin_capital_portfolio,0.4038782441138607,-0.1666297748449712,12.116744677070177,6.3,0.0,0.9561899787234648,-8.53248002668889,19.040236738830856,107
intent,0.3293785223633755,-0.1691271791998046,28.539184853769903,0.9999999999999998,0.0,1.0,-14.976517650370614,34.675700108205554,108
huobi_capital_portfolio,0.4026837042836072,-0.1696003755731509,12.113666168822004,8.399999999999997,0.0,0.9561899787234648,-1.4975288228123864,18.28127555171148,109
tron_memes,0.3420414078514877,-0.1701403281891514,39.151356934784765,1.7326132833861379e-15,0.0,1.0,-2.0215763772792887,13.368794149448975,110
rollups,0.3074417268511503,-0.1707504944616527,24.6900823421065,0.9486257582689618,0.0,1.0,-6.504692870206926,14.308334280414002,111
kenetic_capital_portfolio,0.2673113568520174,-0.1723688146132806,16.37846835915495,1.0000000000000004,0.0,1.0,-3.182192951310353,19.07690485947685,112
moonriver_ecosystem,0.4017893900148235,-0.1727164014144235,12.177036848688156,4.999999999999998,0.0,0.9561899787234645,-8.122075188709688,20.486900245556807,113
chromia_ecosystem,0.2600438151871779,-0.1730436731603555,19.67210738110771,0.4130940157074778,0.0,1.0,-17.14887645291655,14.306542879819292,114
memes,0.4698445944974543,-0.1744045652228396,26.640931484582097,4.8,0.0,1.0,3.9365582591422617,27.136798548838545,115
dao,0.2424705934914804,-0.1744503162611748,11.569607577099804,0.9999999999999992,0.0,1.0,-10.90597803064958,18.78731881750959,116
cms_holdings_portfolio,0.4007477803259914,-0.1749016802716298,12.135481439103993,8.999999999999996,0.0,0.9561899787234648,-5.876544984443159,19.818619108813174,117
insurance,0.276916272085519,-0.1759887490481572,23.830920315688992,0.343008527298588,0.0,1.0,48.33382267237809,43.32413953172704,118
communications_&_social_media,0.4122354166581447,-0.1767902113827029,10.54623535793941,4.25,0.45,0.7826321518601118,-9.192059520035045,19.840167826978515,119
music,0.295861481009856,-0.176818008836472,24.802732632530983,0.7029294556367249,0.0,1.0,inf,,120
alleged_sec_securities,0.3813834927724105,-0.1781318676622396,12.39649894714348,8.0,0.0,0.7615888385442564,-10.916000140738442,19.432754722179908,121
cardano_ecosystem,0.4486137114705544,-0.1783214509438926,21.08834263607357,5.9,0.0,1.0,-12.63039329779581,22.17942258890485,122
polkafoundry_red_kite,0.3146476631385315,-0.1791185617011981,34.35388713504947,8.93007436843844e-16,0.0,1.0,-7.731959840568566,11.464163991989532,123
logistics,0.1751963624633287,-0.1792891206087003,4.717572714551625,0.1007925639890019,0.2,0.7476121067941645,3.5073319061830475,19.488700214428867,124
ferrum_network,0.2975202444871796,-0.1797843181890649,23.11460042499764,0.9828274404848668,0.0,1.0,-21.95441081602202,14.652180271242427,125
protocol-owned_liquidity,0.2003637821254827,-0.1799387454432155,1.8471772613724884,6.859628293624756e-17,0.5,0.7355020201027349,-12.081248523810222,16.72409505055895,126
identity,0.3000922277064048,-0.1815550364377651,22.020326478214752,1.2,0.0,1.0,-15.633219834635751,19.37626246623366,127
spartan_group,0.3542986943901044,-0.1826337879786397,24.939232030012786,2.2,0.0,1.0,-16.779222879760937,21.669383084766245,128
masternodes,0.4009384367887544,-0.1830265811499206,27.77773574166721,0.1457439655196098,0.8,0.947580163082284,-26.50397078253808,24.98445761981898,129
dcg_portfolio,0.3964690069193672,-0.183602198302805,11.91865509373486,5.0,0.0,0.9561899787234652,-11.29541601888116,21.855268155102888,130
iot,0.3636179507502708,-0.1842416097682094,8.917642422333737,4.450000000000001,0.0,1.0,-12.242768573424936,19.161838253902165,131
fabric_ventures_portfolio,0.2372154504048504,-0.1842499160802559,12.113931151496642,0.9999999999999994,0.0,0.9561899787234646,7.10412637046544,24.89157412383666,132
account_abstraction,0.2178811899240771,-0.1853069545368248,15.445463991961702,-1.3722677171826554e-15,0.0,1.0,2.7439542586684853,38.571779102553954,133
research,0.4234360605166626,-0.1856931129695156,16.695346206058847,9.0,0.0,0.9944098300562508,-9.8227931199032,20.046820265287064,134
exnetwork_capital_portfolio,0.4197743472589588,-0.1857774344754019,15.857108581885608,6.0,0.0,1.0,-13.747137975218454,17.56869882043675,135
celsius_bankruptcy_estate,0.3635499829434948,-0.1885271494710313,10.794233399109284,4.999999999999998,0.0,0.7004345055994698,-14.588907668392498,17.72779858274985,136
placeholder_ventures_portfolio,0.2542228787493373,-0.1894256764247777,11.91319664698039,1.4952483612456813,0.0,0.9561899787234648,-14.382083444012943,17.48854233803864,137
governance,0.3952517196423122,-0.1900510348372239,11.247300494166891,7.999999999999997,0.0,1.0,-15.003468868021312,21.04899512860884,138
prediction_markets,0.1939939435603561,-0.19076128279036,4.044903372659533,1.1043209240197895,0.0,0.908218069030496,-13.35794312093867,19.29385397810719,139
oracles,0.4445517393507019,-0.191056370349232,21.175295695827263,5.95,0.0,1.0,-8.998671202332227,17.190176283558134,140
terra_ecosystem,0.2613844536521175,-0.1912530034325798,24.555077769776496,4.370776261475715e-16,0.0,1.0,6.412192869708458,32.190558941895034,141
privacy,0.4964857276399278,-0.1922322213728141,33.57815841147946,1.0078521417527764,1.0,1.0,-19.808667374349152,19.049217929100216,142
binance_launchpad,0.3682769652163802,-0.1929738321246526,9.50221137388951,7.0,0.0,0.8273204429788692,inf,23.57592505026235,143
three_arrows_capital_portfolio,0.3941462334900925,-0.1934640418772339,12.131176425614154,8.0,0.0,0.9561899787234652,-6.087873035407794,22.156878630090645,144
eigenlayer_ecosystem,0.4207115424902418,-0.1941080978421586,16.610559632206513,6.999999999999998,0.0,1.0,-14.572568111547552,20.51540964799927,145
okx_ventures_portfolio,0.4446559129164302,-0.1945490915950646,21.69413108517121,5.0,0.0,0.986714992415612,-16.36459690194331,22.034635268311515,146
cybersecurity,0.434881225967058,-0.1955549401230033,44.61696169510127,1.865289096192054,0.0,1.0,-17.27888787349427,21.180619238959054,147
vbc_ventures_portfolio,0.3393887602833774,-0.1962567496099214,20.201957939373603,2.5355533588003403,0.0,1.0,-8.768051861200188,16.172466423331365,148
sei_ecosystem,0.3429662981690035,-0.1965592651590339,21.62147556358016,2.45,0.0,1.0,-8.156931695402776,22.880898469414337,149
bluezilla,0.2842129913240075,-0.1968337258510702,24.48201849522537,0.6258155177279895,0.0,1.0,-8.268194529779446,13.729345366106722,150
sharing_economy,0.475025287097838,-0.1971468321355662,27.671181695088396,5.5,0.0,1.0,-11.097642986070596,17.848645587320615,151
injective_ecosystem,0.4579866366093348,-0.1976810863994272,24.29777457776459,7.0,0.0,1.0,-10.548643953699,24.090216382529427,152
gaming_guild,0.2897028817372432,-0.198015879598155,22.662461677470887,1.0,0.0,1.0,-14.78604162571635,19.74295944619773,153
storage,0.2062908926484642,-0.1992726679420919,10.06889119378145,1.0000000000000004,0.0,0.7995582920784842,inf,20.545782227255195,154
coinfund_portfolio,0.2600359844894544,-0.2016476601510266,17.56935057063894,0.9236022191092093,0.0,1.0,-15.200097987915392,50.47960604807766,155
1confirmation_portfolio,0.3112619083514868,-0.2022142832757814,12.114726148397212,2.999999999999999,0.0,0.9561899787234648,-11.288258590390704,20.460743367879687,156
cosmos_ecosystem,0.4451505737671409,-0.2036135033604492,22.10246234496874,8.2,0.0,1.0,-7.0892963082511695,22.136593819065464,157
defiance_capital_portfolio,0.3065949152236464,-0.2061548786394707,18.61362881015224,1.991489541049127,0.0,1.0,-9.896373729771827,17.01838141958203,158
optimism_ecosystem,0.4277341889534231,-0.2080424861357528,18.88599597568463,9.0,0.0,1.0,-9.845903552548414,24.36435528586872,159
trustswap_launchpad,0.249415036466394,-0.2084270671818629,19.094458429460303,0.5188056959079841,0.0,1.0,-19.853410531994697,21.747077534190566,160
hashkey_capital_portfolio,0.3856255530117018,-0.2091599296608248,10.979023906203915,5.023461081018285,0.0,0.9775563037022992,-7.006220582967478,23.83163289682954,161
arrington_xrp_capital_portfolio,0.4104689834128768,-0.2092358378258733,15.503290602816293,6.95,0.0,1.0,-8.044307280676982,23.592385443589237,162
paradigm_portfolio,0.3887604652371543,-0.2105717898194309,12.115754711801507,7.0,0.0,0.9561899787234648,-11.746381226431486,17.463516359892314,163
harmony_ecosystem,0.2843541580967972,-0.2107839761108139,20.83596071926026,1.1918300887283075,0.0,1.0,-13.53943339833763,16.63201731059448,164
boostvc_portfolio,0.3871387170316377,-0.2114312174043024,11.841132846843069,7.999999999999998,0.0,0.9561899787234652,-11.794872062366538,19.227313134505938,165
osmosis_ecosystem,0.2873584252834637,-0.2114480411285843,23.00984417780732,0.9999999999999994,0.0,1.0,-9.297250914797882,21.029036191090817,166
jump_crypto,0.4441569131787817,-0.2120835767652622,30.406094960646005,4.0,0.0,1.0,-15.14135037426476,23.38131525182429,167
scaling,0.1918390283204517,-0.2140839218500359,8.805818309525495,0.9999999999999996,0.05,0.68752825291385,-17.33586510940212,16.648702990552597,168
petrock_capital_portfolio,0.3464470208876371,-0.2147463750839626,36.729897864137925,0.7856748094664789,0.0,1.0,2.582877917760513,22.43053589345261,169
sun_pump_ecosystem,0.3633736263023014,-0.2167234240114764,39.19986511801861,0.913869802348507,0.0,1.0,-2.3585057734925026,15.596926507690991,170
analytics,0.3446328066669977,-0.2209191037146932,31.79087162236833,1.4,0.0,1.0,inf,,171
x402_ecosystem,0.4149215305903196,-0.2211099972785375,38.65881850250523,2.3,0.0,1.0,-19.10841489428397,34.164751307410384,172
duckstarter,0.2862783586257518,-0.2221764708402231,31.3868937651918,5.320481568952938e-17,0.0,1.0,-13.442711424155874,19.53456625481738,173
tokenized_real_estate,0.3028415259933064,-0.2225507413846902,30.56886849880929,0.5188056959079843,0.0,1.0,-9.814600429526774,19.52443972930711,174
cmc_community_vote_winners,0.4644415875129867,-0.2227501822176446,43.0498460298271,3.0,0.0,1.0,-0.7676623947043798,35.77828401173118,175
video,0.4291626412246351,-0.2238895303997095,22.05382943408307,4.75,0.0,1.0,-15.975604455984548,19.43027135907486,176
ai_applications,0.3480492820803496,-0.225067204341717,19.120206681257816,1.0,0.65,0.8636079520080037,-18.2427253826853,19.563594072104333,177
polkadot_ecosystem,0.4327823418323819,-0.2251058254483059,20.84097509904093,9.8,0.0,1.0,-19.61913681183037,19.72823779988937,178
cat-themed,0.237639116878651,-0.2286349914189102,18.471814851238346,0.9999999999999996,0.0,0.7760210790404436,inf,24.96596523617308,179
telegram_bot,0.4741258498103491,-0.2323914419682896,37.47547093742209,4.0,0.0,1.0,-17.70468326627899,26.07245393481882,180
ai_&_big_data,0.416437650684262,-0.2349413021271228,18.06078374017421,6.999999999999998,0.0,1.0,-21.88094197475901,32.18015613138212,181
data_availability,0.207428662089082,-0.2359320028930747,16.30606367691145,1.1938033330962798e-15,0.0,1.0,-17.978679489034242,23.025408120533093,182
move_to_earn,0.3041635652580786,-0.2403655002073404,35.85904853579615,7.028104568595111e-16,0.0,1.0,146.71433761508573,52.66315640867904,183
dao_maker,0.1668036299271618,-0.2435921449089756,6.505428383345238,0.3351143903011706,0.0,0.9672965201814476,-19.370392302756866,17.837914482340256,184
circle_ventures_portfolio,0.3712077383991384,-0.2447400430162588,17.463816160647973,4.0,0.0,1.0,-2.2009252557551178,38.80250247477819,185
animoca_brands_portfolio,0.4449307733562972,-0.2452547419454842,28.231007023769564,4.5,0.0,1.0,-25.794828174947764,24.65510418846979,186
metaverse,0.4328339212845905,-0.2458584933100273,21.838003538848803,7.9,0.0,1.0,-16.74063909176554,22.324525666957893,187
play_to_earn,0.367387200707441,-0.2465506283642609,25.178721701024937,2.95,0.0,1.0,-18.576385201609373,19.777106911411504,188
robotics,0.2451366700353379,-0.2473441037335747,8.264701287320909,2.012270369802084,0.0,1.0,-17.030599168905137,18.78770048838105,189
sui_ecosystem,0.3506143053838094,-0.2506158413357987,21.597206368771307,3.0,0.0,1.0,3.0635300174265705,29.867534197350807,190
tourism,0.3424983239044181,-0.2542244506258953,20.12271055021221,3.0,0.0,1.0,-21.38826740348939,32.35115234490161,191
celebrity_memes,0.2693345156832638,-0.2547260748801798,21.510259554607767,0.9999999999999998,0.0,1.0,2.588903043877286,25.86983025184684,192
mvb,0.414469057387001,-0.2552612190494711,18.55873995945157,5.0,0.0,1.0,-27.786030414104346,20.91680477277622,193
seedify,0.2871287335128533,-0.2555406076952417,24.43033212518624,1.0839457815652582,0.0,1.0,-12.885835225541276,18.998923711303625,194
gaming,0.4252032902745589,-0.2601579939458821,20.89844961573117,6.999999999999998,0.0,1.0,-17.132251903691294,22.511263728445947,195
education,0.3953789852013462,-0.2632835090780507,31.05250462033579,3.0,0.0,1.0,-35.09562301732804,31.682491595331385,196
