sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
egirl_capital_portfolio,0.4381333211923266,-0.111570977977997,12.81818770522511,4.999999999999999,0.0,1.0,0.8087774889589415,28.75435782754609,0.016610899074254087,33,Tier 4
paal_ecosystem,0.3808685033237385,-0.3089441978852505,32.48649187035653,2.634314575050761,0.0,1.0,-49.466325865985496,28.454658169536465,0.015920720818314804,34,Tier 4
brc-20,0.2712244349796248,-0.2523318184116235,26.66648231376078,0.3905038073224226,0.0,1.0,inf,,0.01433300472598431,35,Tier 4
internet_computer_ecosystem,0.3016601447073114,-0.0841451998921271,9.826601781950846,1.5000000000000004,0.15,0.7965841647884561,-12.033911323784782,42.97346318420056,0.01412081792738136,36,Tier 4
desci,0.430562531731925,-0.2262261369255869,24.004449539736587,1.3257359312880714,1.0,0.7922172903361139,-31.440781921337123,27.450370409603718,0.013818358471778952,37,Tier 4
seedify,0.2736119659863075,-0.2585031577406264,26.897731726861263,0.4522727020111604,0.0,1.0,-26.921563484592088,29.08659712044622,0.010474159527986249,38,Tier 4
memes,0.4465289790511914,-0.2301140276006548,23.84408173808984,5.7,0.0,1.0,-31.587956580854947,32.13646553110867,0.008326789780243593,39,Tier 4
political_memes,0.3398248475806209,-0.2760689340047711,28.39582226025143,2.0,0.0,1.0,-17.909300901868033,29.40650833586493,0.007889288597743183,40,Tier 4
dwf_labs_portfolio,0.4444281021762915,-0.2236988394972456,23.09695580452068,7.999999999999998,0.0,1.0,-23.880495445912903,28.51102042273315,0.0072707185479612135,41,Tier 4
education,0.3761565769596644,-0.2684320789646543,27.397020518039334,3.0,0.0,1.0,-13.464364669409528,41.13589276349868,0.005538126215739014,42,Tier 4
telegram_bot,0.4471816627741767,-0.3517190895865785,35.70671041241613,4.0,0.0,1.0,-44.05751771477837,35.96935565148956,0.005348014537582824,43,Tier 4
fiat_stablecoin,0.2512167492857973,-0.0008001302806464,0.3633687589478117,3.399349888776298e-17,0.0,1.0,-0.0556939996670863,0.4776489315773441,0.0028335573088317167,44,Tier 4
petrock_capital_portfolio,0.3054754759326974,-0.3276324301981774,32.97882423300591,0.7748034159833446,0.0,0.986714992415612,-35.78873197560025,23.95702106683753,0.002155812131881707,45,Tier 4
gambling,0.3810203266005811,-0.1027180456582743,10.386199530447534,6.938893903906913e-18,1.0,1.0,-22.29445764967925,14.081840511419406,0.0011439496462010423,46,Tier 4
algorithmic_stablecoin,0.2494430489664263,-0.0018328371230295,0.1635276657045607,-1.8677418214030453e-50,0.0,1.0,-0.1108111272323042,4.802168365838169,-0.0001975604659838928,47,Tier 4
usd_stablecoin,0.2798116534416678,-0.0005421786975768,0.0171508004934789,0.7533133116568939,0.0,1.0,-0.0520580483233271,0.0851184296627874,-0.00037067069264201094,48,Tier 4
stablecoin,0.2798116534416678,-0.0005421786975768,0.0171508004934789,0.7533133116568943,0.0,1.0,-0.0520580483233271,0.0851184296627874,-0.00037067069264201094,49,Tier 4
launchzone,0.3647954556112501,-0.1238513113084896,11.916318016591326,1.0,0.7,0.9280539374026404,-19.68146906538877,18.5348601005232,-0.004688131142576338,50,Tier 4
multiversx_ecosystem,0.4357393212785533,-0.2195605443313817,21.13911526758731,6.478568025662247,0.0,1.0,-25.859751949943423,24.82855117869788,-0.00816939165550859,51,Tier 4
runes,0.2615963196106595,-0.24463989367186,23.51834445092961,1.0,0.0,0.800939112214025,-12.841063922812904,30.66356020620554,-0.009456449162563912,52,Tier 4
arrington_xrp_capital_portfolio,0.4199005555674216,-0.1816803000634396,16.946997159644994,8.0,0.0,0.932201907950684,-22.37043311532284,31.178338271313457,-0.012210328466989662,53,Tier 4
animoca_brands_portfolio,0.4406289579423813,-0.2465398255765545,23.42660528469912,5.0,0.0,1.0,-38.0764611823214,33.630402621125896,-0.012273772729563287,54,Tier 4
virtuals_protocol_ecosystem,0.3023208938365218,-0.0946541346098438,8.214331869467664,1.0000000000000002,0.35,0.8487495942874073,-51.05764546576985,43.5750737554404,-0.012510815915167159,55,Tier 4
