theme,ticker,ticker_clean,confidence,tier,combined_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,sector,action
tokenized_real_estate,PRCL-USD,PRCL,high,Tier 3,0.083138,-0.222551,30.5689,0.518806,0.0,1.0,-9.81,19.52,RWA,RESEARCH
tokenized_real_estate,EL-USD,EL,high,Tier 3,0.083138,-0.222551,30.5689,0.518806,0.0,1.0,-9.81,19.52,RWA,RESEARCH
tokenized_real_estate,PRO-USD,PRO,high,Tier 3,0.083138,-0.222551,30.5689,0.518806,0.0,1.0,-9.81,19.52,RWA,RESEARCH
metisdao_ecosystem,HERA-USD,HERA,high,Tier 3,0.081149,-0.145294,22.6443,1.0,0.0,1.0,-17.68,19.85,Ecosystem,RESEARCH
metisdao_ecosystem,PPAD-USD,PPAD,high,Tier 3,0.081149,-0.145294,22.6443,1.0,0.0,1.0,-17.68,19.85,Ecosystem,RESEARCH
metisdao_ecosystem,PEAK-USD,PEAK,high,Tier 3,0.081149,-0.145294,22.6443,1.0,0.0,1.0,-17.68,19.85,Ecosystem,RESEARCH
metisdao_ecosystem,METIS-USD,METIS,high,Tier 3,0.081149,-0.145294,22.6443,1.0,0.0,1.0,-17.68,19.85,Ecosystem,RESEARCH
metisdao_ecosystem,LINK-USD,LINK,high,Tier 3,0.081149,-0.145294,22.6443,1.0,0.0,1.0,-17.68,19.85,Ecosystem,RESEARCH
world_liberty_financial_portfolio,TRX-USD,TRX,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,LINK-USD,LINK,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,AVAX-USD,AVAX,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,ENA-USD,ENA,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,USDC-USD,USDC,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,ETH-USD,ETH,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,USDT-USD,USDT,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
world_liberty_financial_portfolio,AAVE-USD,AAVE,high,Tier 3,0.077792,-0.090148,16.794,0.540146,0.0,1.0,2.94,15.35,VC_Portfolio,RESEARCH
rollups,ASTR-USD,ASTR,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,LRC-USD,LRC,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,PHA-USD,PHA,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,METIS-USD,METIS,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,ARB-USD,ARB,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,STRK-USD,STRK,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
rollups,CKB-USD,CKB,high,Tier 3,0.07615,-0.17075,24.6901,0.948626,0.0,1.0,-6.5,14.31,Other,RESEARCH
music,LMWR-USD,LMWR,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,JAM-USD,JAM,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,CEEK-USD,CEEK,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,AUDIO-USD,AUDIO,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,VIB-USD,VIB,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,OPUL-USD,OPUL,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,BONDLY-USD,BONDLY,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
music,NFTART-USD,NFTART,high,Tier 3,0.071209,-0.176818,24.8027,0.702929,0.0,1.0,inf,0.0,Other,RESEARCH
launchzone,NINO-USD,NINO,high,Tier 3,0.07037,-0.077294,14.7665,1.0,0.0,0.7036,-2.18,10.27,Other,RESEARCH
launchzone,BCOIN-USD,BCOIN,high,Tier 3,0.07037,-0.077294,14.7665,1.0,0.0,0.7036,-2.18,10.27,Other,RESEARCH
launchzone,MOWA-USD,MOWA,high,Tier 3,0.07037,-0.077294,14.7665,1.0,0.0,0.7036,-2.18,10.27,Other,RESEARCH
launchzone,FOC-USD,FOC,high,Tier 3,0.07037,-0.077294,14.7665,1.0,0.0,0.7036,-2.18,10.27,Other,RESEARCH
ethereum_ecosystem,AAVE-USD,AAVE,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
ethereum_ecosystem,LINK-USD,LINK,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
ethereum_ecosystem,DOT-USD,DOT,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
ethereum_ecosystem,OKB-USD,OKB,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
