sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
sharing_economy,0.475025287097838,-0.1971468321355662,27.671181695088396,5.5,0.0,1.0,-11.097642986070596,17.848645587320615,0.07956498481531779,47,Tier 4
world_liberty_financial_portfolio,0.2921999255533605,-0.0901481545134259,16.79404894896046,0.5401460109156191,0.0,1.0,2.943040260809428,15.35179143216872,0.07779233497617868,48,Tier 4
tokenized_commodities,0.6101057825395928,0.0490544585293043,2.807073648278105,3.999999999999999,1.0,1.0,6.689536159458403,4.349094124171154,0.07712519501208534,49,Tier 4
tokenized_gold,0.6101057825395929,0.0490544585293043,2.807073648278105,4.0,1.0,1.0,6.689536159458403,4.349094124171154,0.07712519501208534,50,Tier 4
sports,0.3966043948523804,-0.0500226261929614,12.67162909778185,3.000000000000002,0.0,1.0,4.137388698498769,13.374355294719098,0.0766936647848571,51,Tier 4
rollups,0.3074417268511503,-0.1707504944616527,24.6900823421065,0.9486257582689618,0.0,1.0,-6.504692870206926,14.308334280414002,0.07615032895941232,52,Tier 4
amm,0.4663279557142922,-0.1503271237605528,22.349302917724053,6.999999999999998,0.0,1.0,-9.01925694037188,83.90530954164085,0.07316590541668774,53,Tier 4
fan_token,0.432807930118568,-0.0558002324752999,12.720997477652372,4.000000000000002,0.0,1.0,-1.7339835687431713,11.082202043223294,0.07140974230122381,54,Tier 4
music,0.295861481009856,-0.176818008836472,24.802732632530983,0.7029294556367249,0.0,1.0,inf,,0.07120931748883783,55,Tier 4
launchzone,0.2789457306390097,-0.0772943421350689,14.766456260973683,1.0,0.0,0.703606305339005,-2.175999527402231,10.27022332238155,0.07037022047466794,56,Tier 4
ethereum_ecosystem,0.3442611066420408,-0.1030185513551706,17.069332923857228,2.0,0.0,1.0,1.376778153099076,18.411098127167197,0.06767477788340168,57,Tier 4
spartan_group,0.3542986943901044,-0.1826337879786397,24.939232030012786,2.2,0.0,1.0,-16.779222879760937,21.669383084766245,0.06675853232148818,58,Tier 4
defi,0.3020410890461668,-0.1215784503768264,18.68746879140028,1.0000000000000009,0.0,1.0,-1.1186144247071304,20.205109955027645,0.06529623753717641,59,Tier 4
modular_blockchain,0.3011808425591877,-0.1633492567655919,22.846013883311056,0.9486257582689636,0.0,1.0,-5.889386862248055,15.671476158848108,0.06511088206751867,60,Tier 4
insurance,0.276916272085519,-0.1759887490481572,23.830920315688992,0.343008527298588,0.0,1.0,48.33382267237809,43.32413953172704,0.062320454108732715,61,Tier 4
polygon_ventures_portfolio,0.3302039030738777,-0.2854714464027292,34.774492719783254,0.9999999999999998,0.0,1.0,-35.70274601657169,31.8430992266742,0.062273480795103364,62,Tier 4
linea_ecosystem,0.3387040313943987,-0.1448642060186815,20.32816774379196,2.0,0.0,1.0,-23.116486653989185,24.31253829493175,0.05841747141923809,63,Tier 4
multiversx_ecosystem,0.3746567881949666,-0.1593515504642565,21.38330783255107,2.926832239956887,0.0,1.0,-1.1641454465990644,20.064731447562327,0.05448152786125418,64,Tier 4
terra_ecosystem,0.2613844536521175,-0.1912530034325798,24.555077769776496,4.370776261475715e-16,0.0,1.0,6.412192869708458,32.190558941895034,0.054297774265185145,65,Tier 4
oasis_ecosystem,0.4567358798315997,-0.1122902108593078,16.618773821403153,4.999999999999999,0.0,1.0,-3.701180029201415,20.090607775897645,0.05389752735472371,66,Tier 4
ferrum_network,0.2975202444871796,-0.1797843181890649,23.11460042499764,0.9828274404848668,0.0,1.0,-21.95441081602202,14.652180271242427,0.05136168606091149,67,Tier 4
zksync_era_ecosystem,0.30485926416322,-0.1393964174400253,19.045313650790867,1.2500000000000004,0.0,1.0,-6.798517664830028,19.640563114863976,0.051056719067883366,68,Tier 4
arbitrum_ecosystem,0.2936893675681245,-0.1382257407655547,18.699071820874707,1.0,0.0,1.0,-2.6518736860967174,21.17975946496021,0.04876497744319239,69,Tier 4
bluezilla,0.2842129913240075,-0.1968337258510702,24.48201849522537,0.6258155177279895,0.0,1.0,-8.268194529779446,13.729345366106722,0.04798645910118349,70,Tier 4
education,0.3953789852013462,-0.2632835090780507,31.05250462033579,3.0,0.0,1.0,-35.09562301732804,31.682491595331385,0.04724153712530721,71,Tier 4
soccer,0.3749029294193444,-0.087694763538932,13.35194370876476,2.999999999999999,0.0,1.0,-2.585429475632865,10.586499253272375,0.0458246735487156,72,Tier 4
injective_ecosystem,0.4579866366093348,-0.1976810863994272,24.29777457776459,7.0,0.0,1.0,-10.548643953699,24.090216382529427,0.045296659378218695,73,Tier 4
shima_capital,0.320626925109029,-0.2837310153312484,32.80492559208313,1.0,0.0,1.0,-29.765720897265645,18.209461905991297,0.04431824058958289,74,Tier 4
base_ecosystem,0.4513337472263754,-0.1566578962206334,19.904471360955416,7.0,0.0,1.0,-7.736760257811355,23.255876557523017,0.04238681738892078,75,Tier 4
identity,0.3000922277064048,-0.1815550364377651,22.020326478214752,1.2,0.0,1.0,-15.633219834635751,19.37626246623366,0.03864822834438242,76,Tier 4
animoca_brands_portfolio,0.4449307733562972,-0.2452547419454842,28.231007023769564,4.5,0.0,1.0,-25.794828174947764,24.65510418846979,0.037055328292211476,77,Tier 4
synthetics,0.2576096059720685,-0.1377017061272757,17.45284883746491,0.8074175964327484,0.0,0.7760210790404445,inf,10.352844370126665,0.0368267822473734,78,Tier 4
dwf_labs_portfolio,0.4490258612363801,-0.165542660526035,20.18255965865722,7.999999999999998,0.0,1.0,-11.076224531181294,21.13914634342043,0.036282936060537174,79,Tier 4
polkastarter,0.3135151438958926,-0.3058553642075589,34.19688381402706,0.7268959590149582,0.0,1.0,-20.47100087302356,16.556786083744953,0.03611347393271175,80,Tier 4
binance_launchpool,0.2873273254826557,-0.1221540609759116,15.8055383655708,1.0,0.0,1.0,-1.9170046149950908,25.942801747133096,0.03590132267979641,81,Tier 4
parafi_capital,0.2836235022056435,-0.0858977911350719,12.169745713093215,0.8377223398316195,0.0,1.0,14.612572611864246,21.461145002150484,0.03579966599586025,82,Tier 4
options,0.2669037443207981,-0.1171055035335442,15.030443219450325,0.5188056959079843,0.0,1.0,-6.6534303369632575,14.939970406386015,0.03319892866095904,83,Tier 4
cardano_ecosystem,0.4486137114705544,-0.1783214509438926,21.08834263607357,5.9,0.0,1.0,-12.63039329779581,22.17942258890485,0.03256197541684311,84,Tier 4
wrapped_tokens,0.4419276070776671,-0.0943745602316106,12.453059662031997,6.799999999999999,0.0,0.9561899787234652,10.179418087523588,17.04126768839996,0.030156036388709367,85,Tier 4
gaming_guild,0.2897028817372432,-0.198015879598155,22.662461677470887,1.0,0.0,1.0,-14.78604162571635,19.74295944619773,0.028608737176553878,86,Tier 4
polygon_ecosystem,0.4429358139387269,-0.1635851475037963,18.805342159875647,7.999999999999998,0.0,1.0,-5.914892638713944,22.405109089222712,0.024468274094960163,87,Tier 4
chromia_ecosystem,0.2600438151871779,-0.1730436731603555,19.67210738110771,0.4130940157074778,0.0,1.0,-17.14887645291655,14.306542879819292,0.02367740065072163,88,Tier 4
okx_ventures_portfolio,0.4446559129164302,-0.1945490915950646,21.69413108517121,5.0,0.0,0.986714992415612,-16.36459690194331,22.034635268311515,0.022392219256647528,89,Tier 4
oracles,0.4445517393507019,-0.191056370349232,21.175295695827263,5.95,0.0,1.0,-8.998671202332227,17.190176283558134,0.020696586609040613,90,Tier 4
bounce_launchpad,0.2402696068334422,-0.1576150825684351,17.773442769727804,2.607735754633154e-16,0.0,1.0,1.3840415948222162,31.18672902255493,0.020119345128842947,91,Tier 4
sei_ecosystem,0.3429662981690035,-0.1965592651590339,21.62147556358016,2.45,0.0,1.0,-8.156931695402776,22.880898469414337,0.01965549047676768,92,Tier 4
osmosis_ecosystem,0.2873584252834637,-0.2114480411285843,23.00984417780732,0.9999999999999994,0.0,1.0,-9.297250914797882,21.029036191090817,0.01865040064948889,93,Tier 4
binance_ecosystem,0.2464338171778797,-0.1026286673507909,12.116912714281233,0.277221570672891,0.0,0.9561899787234652,0.4224845495110839,13.292010555934246,0.018540459792021416,94,Tier 4
cosmos_ecosystem,0.4451505737671409,-0.2036135033604492,22.10246234496874,8.2,0.0,1.0,-7.0892963082511695,22.136593819065464,0.017411120089238202,95,Tier 4
alameda_research_portfolio,0.3046254719616515,-0.1041536936628651,12.150081827543424,1.7499999999999982,0.0,0.9561899787234646,1.5627004840357936,18.024441486972595,0.01734712461256914,96,Tier 4
derivatives,0.2785056245268294,-0.2640801403497985,27.555646486580606,1.0000000000000004,0.0,0.8075992354534731,-13.862090500234316,137.47687571535977,0.011476324516007552,97,Tier 4
pantera_capital_portfolio,0.4308920913300953,-0.108779216532604,11.932563331239209,4.999999999999998,0.0,0.9561899787234648,-5.461667750308401,19.41468787330721,0.010546416779788084,98,Tier 4
layer_1,0.4303495958984462,-0.110961863155885,12.06959994946126,8.0,0.0,0.9561899787234646,3.2921821467805867,15.787103599990502,0.009734136338727606,99,Tier 4
made_in_china,0.4101372785827677,-0.1211843543270018,13.03317775952651,7.999999999999998,0.0,0.7615888385442561,-0.6050408449239528,15.221905222237268,0.009147423268263302,100,Tier 4
canto_ecosystem,0.3535305691378211,-0.1596776712279874,16.600158066019013,3.0,0.0,1.0,-6.944198300827697,19.091600734504706,0.0063239094322027345,101,Tier 4
rebase,0.3270974108088078,-0.020282184542463,2.6546442522163898,-2.71326798910894e-16,0.65,0.8148389519331442,-18.405145280658928,21.228853541013606,0.006264257979700899,102,Tier 4
seigniorage,0.2533859370552219,0.0015675321257634,0.4420624066521598,4.578184553297183e-16,0.0,1.0,-2.388999985531362,15.010610615006168,0.005988156192284998,103,Tier 4
vbc_ventures_portfolio,0.3393887602833774,-0.1962567496099214,20.201957939373603,2.5355533588003403,0.0,1.0,-8.768051861200188,16.172466423331365,0.005762829783814621,104,Tier 4
play_to_earn,0.367387200707441,-0.2465506283642609,25.178721701024937,2.95,0.0,1.0,-18.576385201609373,19.777106911411504,0.005236588645988471,105,Tier 4
smart_contracts,0.4289286669792922,-0.14929903094433,15.431403642466478,8.999999999999996,0.0,0.967296520181448,-5.842509237558638,19.10585783743625,0.005015005480334789,106,Tier 4
xdc_ecosystem,0.405794933055032,-0.0245622542065039,2.8956784863726908,0.2411542731880107,1.0,1.0,-2.9945064824942804,7.9898919063346225,0.004394530657223009,107,Tier 4
fiat_stablecoin,0.2517297725310798,0.0002818295604576,0.303680100128704,2.1594659281145415e-16,0.0,1.0,0.2529004679108992,0.1686748657756845,0.00331863056174464,108,Tier 4
algorithmic_stablecoin,0.2508343529627578,-0.0008686572222257,0.2971683565682813,0.0,0.0,1.0,-1.803892192699108,4.8624458010101765,0.0021030263434571126,109,Tier 4
stablecoin,0.2676074721619585,0.0001871919659471,0.0314784221834926,0.4327421529394176,0.0,1.0,0.012749174499376,0.1101365546556821,0.0005019761877820259,110,Tier 4
usd_stablecoin,0.2676074721619585,0.0001871919659471,0.0314784221834926,0.4327421529394171,0.0,1.0,0.012749174499376,0.1101365546556821,0.0005019761877820259,111,Tier 4
x_layer_ecosystem,0.3050429415920599,-0.1221157374550969,12.220818446756171,2.0,0.0,0.9561899787234645,-1.3891420252471989,15.790949251457224,9.244701246480247e-05,112,Tier 4
defai,0.4675256748470429,-0.3094785045623572,30.90576217111415,5.0,0.0,1.0,-25.255821815726232,22.97417075772105,-0.0004208828512156648,113,Tier 4
harmony_ecosystem,0.2843541580967972,-0.2107839761108139,20.83596071926026,1.1918300887283075,0.0,1.0,-13.53943339833763,16.63201731059448,-0.002424368918211295,114,Tier 4
usv_portfolio,0.4235197749813961,-0.1239988389628526,12.11387502037414,5.0,0.0,0.9561899787234648,-5.008828424641525,18.21674591888305,-0.002860088759111201,115,Tier 4
video,0.4291626412246351,-0.2238895303997095,22.05382943408307,4.75,0.0,1.0,-15.975604455984548,19.43027135907486,-0.003351236058878798,116,Tier 4
restaking,0.3077019194414448,-0.3144511844737029,31.061899552217007,1.0000000000000002,0.0,1.0,-27.7302773997118,19.89236609149812,-0.003832188951532811,117,Tier 4
tokenized_assets,0.4196154515408954,-0.032449655919366,2.7482726383370286,0.75,1.0,1.0,5.014400830496624,12.868002507082377,-0.004966929535995715,118,Tier 4
kenetic_capital_portfolio,0.2673113568520174,-0.1723688146132806,16.37846835915495,1.0000000000000004,0.0,1.0,-3.182192951310353,19.07690485947685,-0.008584131021731084,119,Tier 4
bnb_chain_ecosystem,0.3863145558576339,-0.1199287616531267,10.958102871460088,4.8,0.0,0.7004345055994696,2.9171027304600665,23.01470965258226,-0.010347732938525811,120,Tier 4
seedify,0.2871287335128533,-0.2555406076952417,24.43033212518624,1.0839457815652582,0.0,1.0,-12.885835225541276,18.998923711303625,-0.011237286443379263,121,Tier 4
energy,0.2493117097718189,-0.1646584551152369,15.220798255848724,0.6184097745135301,0.0,1.0,-0.6405767560857055,12.433719191409583,-0.012450472556749664,122,Tier 4
polychain_capital_portfolio,0.4184225869625564,-0.1340692928622788,12.116950030272807,7.999999999999998,0.0,0.9561899787234652,-6.882701262989047,16.645986410749938,-0.012899792559550732,123,Tier 4
everscale_ecosystem,0.2183765793840189,-0.1347694797063078,12.17666631396484,3.3343670053501193e-16,0.0,0.9561899787234645,19.949869032609374,102.18937595991468,-0.013002816566659386,124,Tier 4
us_strategic_crypto_reserve,0.4180281526553966,-0.1349983610007558,12.129447873987315,5.0,0.0,0.9561899787234646,0.5114882409908588,19.027992052095158,-0.01370388226088265,125,Tier 4
coinbase_ventures_portfolio,0.2577811097985792,-0.135340326993213,12.113550240446578,1.0000000000000004,0.0,0.9561899787234652,-7.551385953788479,16.64004376860923,-0.014204824588747209,126,Tier 4
polkadot_ecosystem,0.4327823418323819,-0.2251058254483059,20.84097509904093,9.8,0.0,1.0,-19.61913681183037,19.72823779988937,-0.016696074457896615,127,Tier 4
trustswap_launchpad,0.249415036466394,-0.2084270671818629,19.094458429460303,0.5188056959079841,0.0,1.0,-19.853410531994697,21.747077534190566,-0.01748248288725987,128,Tier 4
ftx_bankruptcy_estate,0.4161105994935787,-0.1389672858377499,12.130721027394342,7.999999999999998,0.0,0.9561899787234648,-2.003909573851555,17.27147420393988,-0.01766007556380647,129,Tier 4
near_protocol_ecosystem,0.4204627379336081,-0.139788962125169,12.203474971575302,6.0,0.0,1.0,-1.5473608771087617,21.810028023175445,-0.01775421240941598,130,Tier 4
yield_farming,0.2962765091354472,-0.1398316061973059,12.170294049750778,1.9,0.0,1.0,-10.780322665180758,17.718073154356667,-0.01812866569979811,131,Tier 4
framework_ventures_portfolio,0.4167579174626539,-0.1397902107338276,12.116699506148093,9.0,0.0,0.9672965201814476,-4.6687421557303255,19.835588317574835,-0.018623215672346677,132,Tier 4
research,0.4234360605166626,-0.1856931129695156,16.695346206058847,9.0,0.0,0.9944098300562508,-9.8227931199032,20.046820265287064,-0.018739650908927125,133,Tier 4
optimism_ecosystem,0.4277341889534231,-0.2080424861357528,18.88599597568463,9.0,0.0,1.0,-9.845903552548414,24.36435528586872,-0.019182526378906495,134,Tier 4
defiance_capital_portfolio,0.3065949152236464,-0.2061548786394707,18.61362881015224,1.991489541049127,0.0,1.0,-9.896373729771827,17.01838141958203,-0.020018590537948328,135,Tier 4
galaxy_digital_portfolio,0.4147199419185076,-0.1391883069248072,11.873750465712812,5.0,0.0,0.9561899787234648,-15.985807607586189,13.865121672585175,-0.020450802267679064,136,Tier 4
tron_ecosystem,0.3117592018096057,-0.0774349295947511,5.679648396820292,0.934202667336485,0.45,0.8383114771482918,inf,13.302831684489806,-0.020638445626548173,137,Tier 4
dragonfly_capital_portfolio,0.413419276049136,-0.1445391764774663,12.117348161973691,5.0,0.0,0.9561899787234648,-4.3498440067609465,18.71292743168628,-0.023365694857729394,138,Tier 4
coinfund_portfolio,0.2600359844894544,-0.2016476601510266,17.56935057063894,0.9236022191092093,0.0,1.0,-15.200097987915392,50.47960604807766,-0.025954154444637195,139,Tier 4
exnetwork_capital_portfolio,0.4197743472589588,-0.1857774344754019,15.857108581885608,6.0,0.0,1.0,-13.747137975218454,17.56869882043675,-0.02720634865654581,140,Tier 4
metaverse,0.4328339212845905,-0.2458584933100273,21.838003538848803,7.9,0.0,1.0,-16.74063909176554,22.324525666957893,-0.027478457921539273,141,Tier 4
animal_memes,0.2101725108362115,-0.0871154486081272,5.940928297647663,5.218638697094476e-16,0.0,0.9196362907019336,inf,17.648093231478356,-0.027706165631650563,142,Tier 4
eigenlayer_ecosystem,0.4207115424902418,-0.1941080978421586,16.610559632206513,6.999999999999998,0.0,1.0,-14.572568111547552,20.51540964799927,-0.02800250152009348,143,Tier 4
yearn_partnerships,0.2506435332561903,-0.1480404311575096,11.863496173920208,0.8929036232745219,0.0,1.0,207.9306012896998,122.80847397557618,-0.029405469418307517,144,Tier 4
account_abstraction,0.2178811899240771,-0.1853069545368248,15.445463991961702,-1.3722677171826554e-15,0.0,1.0,2.7439542586684853,38.571779102553954,-0.030852314617207777,145,Tier 4
yield_aggregator,0.3728039269891529,-0.1327644227302595,9.987827120186695,4.000000000000002,0.0,1.0,3.004974450772815,16.465981141331937,-0.032886151528392554,146,Tier 4
velas_ecosystem,0.2205051244528197,-0.1539865477910156,12.019840081843476,0.2955119204078981,0.0,0.9561899787234646,-4.968400840246747,13.55873628096294,-0.033788146972580826,147,Tier 4
ai_applications,0.3480492820803496,-0.225067204341717,19.120206681257816,1.0,0.65,0.8636079520080037,-18.2427253826853,19.563594072104333,-0.03386513752913886,148,Tier 4
marketplace,0.2691481341945223,-0.1285120333265265,9.43505684068698,1.85,0.0,0.8296888293595339,-2.191573149728597,16.966946049798086,-0.03416146491965669,149,Tier 4
sui_ecosystem,0.3506143053838094,-0.2506158413357987,21.597206368771307,3.0,0.0,1.0,3.0635300174265705,29.867534197350807,-0.0346437776480856,150,Tier 4
social_money,0.2654310137636112,-0.3061238237903266,26.887398593171696,0.4393398282201786,0.0,1.0,-40.62582861348959,30.124079776546857,-0.037249837858609636,151,Tier 4
heco_ecosystem,0.2515300660317805,-0.1594401238014245,12.18007874719314,0.9999999999999992,0.0,1.0,-8.675184490473518,15.99931920524341,-0.03763933632949311,152,Tier 4
bitcoin_ecosystem,0.2462807637555411,-0.1587598670148859,11.949032247086558,0.9999999999999988,0.0,0.9561899787234642,-11.958324178870647,19.0987992418873,-0.03926954454402032,153,Tier 4
celebrity_memes,0.2693345156832638,-0.2547260748801798,21.510259554607767,0.9999999999999998,0.0,1.0,2.588903043877286,25.86983025184684,-0.039623479334102124,154,Tier 4
tezos_ecosystem,0.4048713659748332,-0.0680542507971734,2.8058593232676268,0.9999999999999998,1.0,1.0,-6.069817174009634,13.96730360908074,-0.03999565756449713,155,Tier 4
fantom_ecosystem,0.2863578693509714,-0.1625354579850763,12.203509985527628,1.9,0.0,1.0,-9.809925862593683,17.552975959603472,-0.04050035812980002,156,Tier 4
wallet,0.390749601029238,-0.1557147850625327,11.311837828207617,5.649999999999999,0.0,0.8197352401576898,-5.53268223163451,17.30420033305192,-0.04259640678045652,157,Tier 4
interoperability,0.3980090199504433,-0.1002287090185741,5.743325798319576,5.000000000000001,0.0,0.8874479400507937,inf,24.146654819867244,-0.04279545103537834,158,Tier 4
a16z_portfolio,0.4048441409554409,-0.1641943798150329,12.112984027809851,5.5,0.0,0.9561899787234648,-12.617943368006973,21.128842088041345,-0.043064539536934385,159,Tier 4
cat-themed,0.237639116878651,-0.2286349914189102,18.471814851238346,0.9999999999999996,0.0,0.7760210790404436,inf,24.96596523617308,-0.043916842906526726,160,Tier 4
blockchain_capital_portfolio,0.4044429470507804,-0.1653600452982408,12.127413938567418,6.999999999999998,0.0,0.9561899787234652,-3.7739902855442113,24.83044926082681,-0.04408590591256663,161,Tier 4
multicoin_capital_portfolio,0.4038782441138607,-0.1666297748449712,12.116744677070177,6.3,0.0,0.9561899787234648,-8.53248002668889,19.040236738830856,-0.04546232807426945,162,Tier 4
